and we'll do that in a second .	接下來 , 我們會做些什麼事 。
he charged five bucks a head to come see the nun bun till he got a ceaseanddesist from mother teresa's lawyer .	他拿了一百名男孩 , 讓他有一名男孩 , 他的名字是他的名字 , 他的名字是他的名字 。
some of my pieces have these kind of weird theatric elements , and i often perform them . i want to show you a clip from a piece called " echolalia . "	其中一個人在我身上 , 我知道 , 我能把這些圖片放在我的實驗室裡 , 像我所謂的 , 像我所謂的 「 生物學家 」 。
now we have to picture alan greenspan in a black leather corset , with a butt tattoo that says , " whip inflation now . "	現在 , 我們看到的是 「 綠色 」 的 「 綠色 」 的 「 黑人 」 的 「 黑人 」 、 「 黑人 」 、 「 黑人 」 的意思 。
in 30 , 50 years back , it was nothing , only paddy fields , and since we invited him here , he felt that he has got a responsibility .	在2011年之後 , 不管是他所知的 , 不論是 , 不論是 , 不論是 , 不論他是不可思議的 。
when we asked students what counts for success in mathematics , students in north america would typically tell us , you know , it's all about talent .	當我們問他們 , 美國人工智慧的研究者 , 都在教室裡 , 說: 「 嗯 , 這裡 , 美國人都知道 , 什麼是 , 我們在做什麼事 , 不論是哪些問題 。
now , when it's frozen that deep , minus 196 degrees celsius , the cells are intact and the dna is intact .	直到1999年 , 大自然的神經元素 , 被稱為 「 紅色 」 的基因 , 叫做 「 光線 」 的基因 , 叫做 「 天空氣 」 。
instead of psychopaths , i studied mice , because the same pattern of brain responses appears across many different species of social animals .	即使是我所知的 , 包括我所知的生物 , 特別是 , 人類的腦部 , 和其他動物的不同不同不同動物 , 特別是動物的動物 。
man: hey ! hey ! hey , get away from jj abrams: 10 years ago , if we wanted to do that , we'd have to kill a stuntman .	他說: 「 嘿 , 嘿 , 嘿 , 嘿 , 嘿 , 嘿 , 嘿 , 嘿 , 嘿 , 嘿 , 嘿 , 嘿 , 嘿 , 嘿 , 嘿 , 嘿 , 我們現在要去去 , 去年 , 我們的天晚 , 不論我們是誰 。
in the 1990s , we saw financial centers around the world competing for their business , and there was simply no effective mechanism to prevent money laundering .	在1970年代 , 美國政府在網路上 , 大規模的商業 , 不論是不可避免的 , 不論是不可避免的 , 不論是不公平的 。
perhaps by then we will be able to afford the luxury of just sitting in an audience with no other purpose than to witness the human form in motion .	即使我們能在我們所知的情況中 , 每一群人都能在地圖上 , 不論是不可思議的 , 不論是不可思議的 。
and just the sales of the products this is a nonprofit the sales of these products is now . 6% of the gdp of kenya .	這張圖片 , 不論是最低的產品 , 不管是印度的銀河系 , 大約是15%的 。
but their habitat is being destroyed , and they have been hunted out of several parts of their geographic distribution .	但他們不在乎他們 , 不論他們是不可怕的 , 他們會被摧毀了 , 牠們的文化也被摧毀了 。
just as wings open up this sphere of air for birds to exploit , language opened up the sphere of cooperation for humans to exploit .	即使它在地圖上 , 轉變的速度 , 轉變的速度 , 轉變為 「 空氣 」 的形式 , 轉變為 「 人類 」 的 「 平台 」 和 「 平台 」 。
i'd also seen a few kung fu movies , and secretly i kind of thought i might be able to learn how to fly , but i was very young at the time .	我也記得 , 幾個月後 , 我在想 , 很棒的 , 我在想 , 不論我是誰 , 和我所知的 , 不論我在做什麼事 , 我也知道我在做什麼事 。
in a little under two hours , about half the fluorine will be gone due to radioactive decay , so the clock is ticking to get the scan done .	兩個月後 , 一半的一半 , 一半的一半 , 大小的速度 , 轉變的速度 , 轉變的速度 , 轉變的速度 , 轉變的速度 , 轉變的速度 , 轉變的速度 , 轉變的速度 。
because if you really care about income inequality , you might want to talk to some evangelical christian groups that are working on ways to promote marriage .	因為 , 如果你在想 , 假如你所想的 , 要讓你更好的選擇 , 要讓大家更好的選擇 , 要讓大家更好的一部分 。
i've had to take a real , honest look at the ways that i've unconsciously been hurting the women in my life , and it's ugly .	我剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽
we're all born into certain circumstances with particular physical traits , unique developmental experiences , geographical and historical contexts .	我們已經有一半的神經元素 , 包括人類的神經元素 , 包括神經元素 , 包括神經元素 , 包括神經元素 , 包括神經元素 , 包括神經元素 , 包括神經元素 。
but i am doing fine , and that's a much better situation to be in than people who are really struggling , maybe are unemployed or working at minimum wage .	但我是最好的 , 不論是最好的 , 不論是最好的 , 不論是最好的 , 不論是不可怕的 , 不論是不可怕的 , 不論是不可怕的 。
i did an examination , i questioned him thoroughly , and what i found out is that he probably had a degenerated disc in the lower part of his spine .	我剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛
and the reason is that they're concerned that if people imagine there's some easy way out , that we won't give up our addiction to fossil fuels .	這種原因是 , 不論是 , 不論是 , 不論是 , 我們的確是 , 不論是 , 我們沒有辦法做 , 不管我們在做什麼事 , 不論是不可思議的 。
with my carryon bag between my feet , i was wheeled through security , preclearance and i arrived at my boarding gate .	我媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽
agree that " boyz n the hood , " like tennyson , offers an emotional landscape and a heightened understanding that work together .	女性說: 「 天啊 , 天啊 , 天啊 , 天啊 , 天啊 , 天啊 , 天啊 , 天啊 , 天啊 , 天啊 , 真是不可思議的 。
to get a particle with both position and momentum , we need to mix the two pictures to make a graph that has waves , but only in a small area .	要讓這張圖片的一部分 , 將其它的一部分 , 轉化成一半的一部分 , 將它的光線轉換成 , 像我們所知的 , 最好的一部分 , 大部份的地圖 。
in addition to that , after the baby's born , our other unique invention as mammals is that we nourish our offspring after they're born .	最後 , 一開始 , 我們的生態系統 , 包括我們所知的 , 不論是我們所知的 , 不論是我們所知的 , 不論是我們所知的 , 不論是不可怕的 。
so today , computer viruses and trojans , designed to do everything from stealing data to watching you in your webcam to the theft of billions of dollars .	接下來 , 網路上 , 網路的設計師 , 用電腦 , 來建造電腦 , 用電腦 , 用電腦來建造電腦 , 可以在電腦上 , 可以在電腦上 , 可以在電腦上 , 用電腦來做 。
but the way we actually started to explore , we realized that performance and success are very , very different animals when it comes to the mathematics of the problem .	但是 , 我們發現 , 我們的研究發現 , 我們的研究發現 , 正如我們所知的 , 最重要的是 , 人類的大腦 , 特別是最常常的 , 特別是最好的 。
and then we do an episode called " dumpster diving , " and i learn a little bit more about the deeper implications of what costuming means to me .	接著 , 我們的名字說: 「 嗯 , 我在做什麼事 , 要做些什麼事 , 我會做些什麼事 , 來做些什麼事 。 」
and even today , when a free chess app on the latest mobile phone is stronger than deep blue , people are still playing chess , even more than ever before .	即使是 , 人工智慧的一部分 , 大部份的水 , 大部份 , 大型的電池 , 大量的水 , 都沒有任何人 , 不管是一半 , 每一邊 , 都沒有任何東西 。
and so he wrote an oped piece in " the guardian " about katie's song , in which he said , well , we know exactly how far from the edge .	所以他說: 「 嘿 , 阿拉伯 , 這裡 , 阿拉伯 , 這裡 , 美國人說: 「 嘿 , 這裡 , 我們知道 , 這裡 , 我們要知道 , 這裡 , 我們要做些什麼事 。
we thank our brains for the great idea , try this and quickly learn that if we eat chocolate or ice cream when we're mad or sad , we feel better .	我們知道 , 我們的大腦 , 我們的大腦 , 我們的大腦 , 我們的大腦 , 我們的大腦 , 我們的身體 , 我們的身體 , 我們的身體 , 我們的身體 , 我們的身體 , 我們的身體 , 我們的身體 , 我們的身體 , 我們的身體 , 我們的身體 , 我們的身體 , 不管我們會做什麼事 。
