and we'll do that in a second .	我們會再次做第二次 。
this is a turkey in wisconsin on the premises of the ethan allen juvenile correctional institution .	這是在美國的海灘上 , 用在海灘上 , 以下降低的溫度 。
the brain says , " i need carbohydrates , " and what it does is seek out carbohydrates and particularly sugars .	醫生說: 「 嗯 , 我想 , 要怎麼辦公路 , 只能用手臂的角度來做 。
three and fouryearolds will usually keep sorting the cards in the old way no matter how many times you remind them of what they should be doing .	四分之四的四分之二 , 不管你在哪裡做些什麼 , 不論你會怎麼做 。
be in the room , don't be afraid of talking to your adversaries , but don't bracket what happened before you entered the room .	不管你在哪裡 , 沒有任何人 , 不論你在哪裡 , 不管你在哪裡 。
we've heard about your work with the kids and the exsteel workers , and we're inclined to want to support your desire to build a new building .	我們都聽過了家人 , 和我們一起工作 , 和你一起工作的社區 , 創造出一個新的建築 。
it turns out that the 3 . 5 millionyearold bone that natalia had dug out of the high arctic belonged to . . .	結果發現 , 百分之七十五十萬人的工程師 , 其實是很大的 。
executive function is our amazing ability to consciously control our thoughts , emotions and actions in order to achieve goals . . .	令人驚訝的是 , 情緒的情緒 , 情緒和情緒的感覺 , 讓我們感到舒服的感覺 。
i built digital lady beetles and tried to learn from real lady beetles , just to do one thing: search for food .	我用了一本書 , 創造出了一本書 , 來創造一個新東西 , 來找一個東西 , 來拯救它 。
and what you can see here is the beginning of an industry in a test tube , a mining industry that is in harmony with nature .	你可以看到這張圖片的一部分 , 正常是有機的 , 特別是有機的 , 特別是生物學的 。
if we looked in the visible , we wouldn't even know they were there , and they're thousands of times larger than the host galaxy .	若我們看不到 , 不論他們在哪裡 , 甚至有超過10000萬人 。
so as i mentioned earlier , women of color in this country didn't even get the right to vote until much further along than the rest of us .	所以 , 在我身邊的女性 , 不論是女性 , 不論是女性的性別 , 甚至在過去的國家中 , 還沒有更多的女性 。
we've exported this dream all over the world , so kids in brazil and china and even kenya inherit our insatiable expectation for more .	我們在這個世界裡 , 都在紐約市裡 , 和其他的朋友們 , 還在我們所開發的中間 , 甚至更加強烈的機會 。
for many years , swedish hip surgeons had the best results in the world , at least for those who actually were measuring , and many were not .	過去幾年 , 最大的研究 , 大部分的人 , 至少是最好的 , 大部分的人都不喜歡 。
and so when i think about the future , people will be thinking that sharing the ride with someone is this incredibly great social event out of their day .	所以 , 我認為 , 未來 , 人們會想 , 未來 , 人們會認為 , 真相對人來說 , 真相是真實的 。
children being used , cynically exploited ; people dying in conflicts which i was supporting in the name of jihad .	孩子們 , 會被稱為 「 親密 」 的名字 , 被稱為 「 自殺 」 的名字 。
and all of a sudden this octopus appears , and now it flashes white , inks in my face and jets away .	此外 , 一邊 , 一邊 , 白色的皮膚 , 左邊 , 右邊的角落 , 和我的臉孔和右邊 。
had eileen received the proper result , kathleen would have then been tested , and her ovarian cancer could have been prevented .	dnadnadna的治療方法 , 讓她能夠治療 , 讓她很快 , 她也能治療癌症的治療 。
and suddenly they pulled out sheets of paper and were trying to figure out , " how do we survey the population of subsaharan africa ?	最後 , 他們會發現 , 把他們帶到非洲的海岸 , 問他們: 「 非洲有哪些非洲人 ?
i live in new york , and i've been working in advertising for ever since i left school , so about seven , eight years now , and it was draining .	我在紐約時 , 我在紐約市裡 , 我在1986年時 , 一直在工作 , 當時在過去的六年裡 , 一直在工作 。
and the way the surgeon uses this device is that he takes it and he presses it into the abdomen until it punctures through .	這種方法讓它把它轉換成它 , 讓它能把它轉變成 , 讓他在他的身體中產生了 。
it can be handy for a burst of extra energy and focus , like when you're playing a competitive sport , or have to speak in public .	它可以用一個更好的方式 , 讓它更好 , 或甚至有一部分 , 比如說話 , 甚至是你想要的 。
many were terrified of losing their home and their belongings , so they stayed back in the flood with no electricity and clean water .	許多人在家裡 , 他們就在家裡 , 他們就在家裡 , 把水放到水裡 , 把水放到水中 , 再回家 。
the only accusation i ever heard leveled at him was when one of our clients said , " solly , you are pathologically helpful . "	只有一個我說過的 , 他說: 「 嘿 , 我記得他是誰 。 」
for months , this man had been harassing them: knocking on their door , brandishing his gun on a couple of occasions .	幾個月後 , 有人會把他們帶回家裡 , 把他們帶回家裡 , 把他們帶回家裡 。
in this panoramic video , we've transformed the world which is in this case sussex campus into a psychedelic playground .	在這個影片中 , 我們看到了這張圖片 , 讓世界各地各地的圖像 。
at night and on weekends , he experiments with dna alongside his kids , ages seven and nine , as a way to explore the living world .	六年後 , 他的孩子們和朋友們 , 一起探索 , 回到世界各地 , 去探索世界 。
and this is why conventional advice to women in 40 years hasn't closed the gender gap at the top and won't close it .	這就是為什麼在過去的五年內 , 女性的性別不足夠了 , 直到下一步 , 不只靠近它 。
well , that process has been a little bit blurred by the fact that not all europeans are that welcoming , but that's another discussion .	這種過程 , 都在歐洲各地 , 不論是同事 , 但 , 其實是歐洲的另一部分 。
but the feeling just kept getting worse , and i started to feel this pressure in my chest , sort of like the feeling when you get bad news .	但感覺很糟糕的感覺 , 我覺得我覺得自己很興奮 , 這種感覺就像我剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛好
i love this quote by lizzo , who said , " body positivity only exists because body negativity is the norm . "	我喜歡這個名字 , 說: 「 喔 , 是因為它是唯一的 。 」
[ " yo bitch " ] if you saw a tweet that only said this , you might think to yourself , " that looks like abuse . "	「 嗯 , 如果你看這張照片 , 你可能會覺得你認為 , 看起來像這樣 。 」
i've helped them prepare their talks for prime time , and learned directly from them their secrets of what makes for a great talk .	我會把他們帶到他們身上 , 把他們寫給他們 , 說話 , 讓他們很興奮 。
especially if we have cites that are diverse and sustainable , and can support people of different ethnicities and different income groups .	特別是 , 若我們能用不同的角度來看待 , 讓人們更加強大 , 更有影響力 。
