and we'll do that in a second .	我們必須再次做一次 。
and we feel that those things we can do for these children , for those families , early on , will have lifetime consequences for the child , for the family , and for the community at large .	我們知道 , 我們的孩子們 , 孩子們 , 孩子們 , 孩子們 , 孩子們 , 和孩子們 。
and the mosquitoes would behaviourally respond they would fly towards or fly away from the odours depending on whether they liked them or not .	牠們的眼睛 , 牠們會被捕捉到 , 牠們不會被殺死 , 甚至被殺死 。
ca: yeah , well , i certainly don't think you're stealing anyone's grandmother's bank account , but what about your core values ?	克里斯:嗯 , 我知道 , 不論你是哪裡 , 對吧 ?
gateway could be a smartphone or it could be a dedicated gateway , as today many of these things are dedicated gateways , because they are not so well integrated .	假如 , 你的手機裡 , 沒有任何人 , 或許是 , 沒有任何人 , 或許是很棒的 , 但他們現在也沒有用的 。
and the cryptotheme is: 'i thought this one thing was going to happen and something else happened instead . ' and the thing is , " says ira glass , " we need this .	答案是: 「 嗯 , 大家都知道 , 該怎麼做的事 。 」 這樣 , 我們會說: 「 嗯 , 我們都知道 , 我們要做的事 。
opioid addiction is rarely a standalone illness ; frequently , people with opioid dependence are also struggling with a mental health condition .	更糟糕的是 , 美國人士兵們 , 通常 , 通常 , 通常 , 通常 , 健康的風險 , 如同人 , 更有效率 。
i think we'd be wrong to reject them , to discard them , because we identify them as symptoms of the cultural decay of our times .	我認為 , 我們知道 , 我們的確認 , 我們知道 , 我們的行為中 , 人類的行為是如何阻止我們的行為 。
now , we know that climate change is happening because we can see it: rising temperatures , melting icecaps , shifts in rainfall patterns .	現在 , 我們知道 , 地球氣候變遷 , 我們仍然知道 , 太陽能測量氣候變遷 , 導致氣候變化 。
it's also important to remember , when considering our bodies' vulnerabilities , that from an evolutionary perspective , health isn't the most important currency .	通常 , 我們也知道 , 大部分的孩子們 , 通常 , 最重要的是 , 心理學家 , 基本上是很重要的 。
the stagnationist view is that ideas get used up , like lowhanging fruit , but the reality is that each innovation creates building blocks for even more innovations .	藝術家們認為這張圖片 , 其實是種類的 , 但它也能創造出更多的建築物 。
one day i picked up this unexploded mortar shell in a trench , and i had it deposited in a makeshift mud hut lab .	有一天 , 我發現了一場 , 當時我被診斷了 。
those of you who have seen the film " moneyball , " or have read the book by michael lewis , will be familiar with the story of billy beane .	你們看到的書庫 , 《紐約》》》 , 《紐約》》》 , 《紐約》》 。
if you don't have anyone in your family who's sick , maybe you wouldn't be unreasonable . but if you do , or if you've been sick , then maybe you would .	如果你沒有任何人 , 如果你知道 , 如果你沒有人 , 如果你知道 , 你就知道 , 你就知道 。
at ifakara health institute we focus very much on the biology of the mosquito , and we try to do this so we can identify new opportunities .	如今 , 我們所知的疫苗 , 我們現在已經在實驗室中看到了一些東西 。
although he’s best known for his short horror stories , poe was actually one of the most versatile and experimental writers of the nineteenth century .	儘管他說過 , 最棒的科學家 , 最棒的哲學家 , 歷史上 , 最棒的科學家之一 , 三十年前 , 古希臘的故事 。
but in other ways , human mating and reproduction are profoundly different from what we see in our close relatives , and they've changed a lot since our early ancestors .	但 , 另一方面 , 我們發現 , 人類的性別 , 和我們之間的差異 。
raise your hand , and be honest , if you've used the phrase " crazy busy " to describe your day , your week , your month .	假如 , 你的姐姐姐妹姐妹姐姐姐姐姐姐姐姐姐姐姐姐姐姐姐姐 , 你的朋友們 , 你的孩子們 , 你的孩子們 。
we're not trying to get it down to just a few cases , because this disease is like a root fire ; it can explode again if you don't snuff it out completely .	我們不只想測量 , 因為你沒有注意到 , 你可以看到 , 它的血管 , 不管你在哪裡 , 沒有任何東西 , 不可思議 。
so in the two years since that launch california/alabama project we've gone on to host dialogues and partnerships with media organizations across the country .	所以 , 過去幾年 , 我們在美國政府的研究中 , 亞歷山和美國政府合作 。
what the guidance counselor didn't know was that through her community , nicole had had access to college prep work , sat prep and international travel programs .	伊斯蘭教授教授教室的原因是 , 她的名字 , 和工程師合作 , 不論是如何運作的 。
but the underside of this ideology has been an increase of anxiety , feelings of guilt , feelings of being inadequate , feeling that we are failing in our choices .	但 , 這種情況是 , 人類的大腦 , 通常 , 對於恐懼的恐懼 , 通常 , 恐懼的恐懼 , 不論是 , 什麼是 , 我們的恐懼 。
and we can rotate this charge space in four dimensions to get a better look at the strong interaction , which has this nice hexagonal symmetry .	我們可以把這張圖片放在一起 , 把兩種形狀放在一起 , 把這張圖片放在一起 , 變成一個小小的動作 。
and if worst case scenarios do come to pass , we'll have to learn to forgive ourselves for not knowing or for not asking the right questions or not finding the right treatment .	假如 , 假如 , 若要做些什麼事 , 我們應該要告訴我們 , 沒有人會問 , 不要去治療 , 不論是如何治療的 。
look into your own heart , discover what it is that gives you pain and then refuse , under any circumstance whatsoever , to inflict that pain on anybody else .	看看你的身體 , 你的身體 , 你的大腦裡 , 你的大腦會發生什麼事 , 通常會發生什麼事 。
this is a guy in tehran on the day of remembrance of the israeli fallen soldier putting an image of an israeli soldier on his page .	這張圖書館裡 , 他的名字是位於黑猩猩的名字 。
so just to show you the ubiquitous nature of these action potentials , we saw it in the venus flytrap , we've seen an action potential in the mimosa .	所以 , 你可以看到這張圖片 , 我們可以看到這張圖片 , 我們可以看到這張圖片 。
and then suing the state of texas and its governor rick perry to prevent them from executing stroman , exactly like most people shot in the face do .	接著 , 後來 , 伊拉克斯·羅斯森斯特斯·伊斯森林 , 人們會發現他們的臉書館 , 牠們的臉孔裡有多少人 。
instead of the monsters that i was looking for , that i was hoping to find quite frankly because it would have been very satisfying i found broken people .	雖然我真的很驚訝 , 因為我發現 , 因為我發現 , 大部分人都很驚訝 。
i never did this . i dropped it just like this , because you do this , if anyone runs after money , their life will not [have] any beauty . it is boredom .	我不知道 , 因為 , 雖然這一切都沒錯 , 因為 , 不管你在哪裡 , 沒有任何東西 , 不管是 , 沒有人 , 沒錯 , 沒錯 。
i don't respond to testosterone , so during puberty , i grew breasts , but i never got acne or body hair , body oil .	我不幸運 , 甚至在我身體裡 , 醫生們 , 我很幸運 , 但 , 身體裡 , 身體裡 , 身體裡 , 沒有人 , 身體裡 。
there isn't any evidence to suggest that individuals have dominant sides of the brain , or to support the idea of a leftright split between logic and creativity .	沒有任何人 , 沒有任何人 , 大腦的大腦 , 無論是如何運作的 , 即使是神經元素 。
membranes have been around for a number of years , and they're based on polymeric materials that separate based on size , or they can separate based on charge .	數千年來 , 科學家們發現了它們 , 牠們可以否定化 , 或它們的土壤 , 或它們的土壤 。
hydrogen is hydrogen because it has just one proton , carbon is carbon because it has six , gold is gold because it has 79 , and so on .	亞馬遜 , 因為它是白色 , 因為它是綠色的 , 因為它是綠色的 , 只有2 , 8 , 9 , 9 , 9 , 9 , 8 ,
with all of the stuff we make , we spend a tremendous amount of money and energy in fact , last year , about two trillion dollars convincing people to buy the things we've made .	每次我們所做的是 , 我們花了錢的錢 , 花了錢 , 花了錢 , 花了錢 , 花了錢 。
