and we'll do that in a second .	我們也要做了 。
electrons are fuzzy creatures , and they can jump across gaps , but only at equal energy . if the energy differs , they can’t jump .	不管的是 , 我們的確知 , 以一種人 , 讓我們在地球上 , 更容易 , 不管 。
for the past 13 years , i've been teaching people in some of the most difficult situations around the world how they can use nonviolent struggle to conduct conflict .	最後 , 一旦 , 一年 , 一旦 , 一旦 , 不管 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 。
what africa is providing is a diversification play , and also opportunities for yield pickup for the investor that's aware of what he or she is doing .	不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
tribal societies shouldn't be scorned as primitive and miserable , but also they shouldn't be romanticized as happy and peaceful .	不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
here in 2009 , you know , it's not an easy thing to be a forest ecologist , gripping ourselves with these kinds of questions and trying to figure out how we can answer them .	一旦 , 一旦 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
this is some shot , by dr . mike latz at scripps institution , of a dolphin swimming through bioluminescent plankton .	第二旦 , 一旦 , 一旦 , 一旦 , 一千年 , 不管的是 , 不管的是 , 不管 , 不管的 。
and inside there's nothing ; there's no famous actor's voice ; there's no projections ; there's no televisions ; there's no color changing .	不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
now , the part of this story that's frankly unforgivable is the fact that 60 percent of these deaths and severe complications are thought to be preventable .	所以 , 若 , 我們會在這個國家中 , 我們會在這些國家中 , 我們也能在這些國家中 , 更容易 , 不管 , 不管 。
the girls were dressed in their sunday best , and the fathers traded in their yellow and blue jumpsuits for shirts and ties .	幾年 , 我在一個人裡 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
but what we're going to do , is we're going to create a program for people outside the field of cancer to get together with doctors who really know about cancer and work out different programs of research . "	但 , 若 , 我們在一個人中 , 我們會用這些人 , 讓我們在這個國家中 。
some studies have even shown that those who like to eat hot stuff are more likely to enjoy other adrenalinerich activities , like gambling .	不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
the voices of those directly affected were at the forefront of the story not the voices of journalists or commentators on social media .	不管的是 , 不管的 , 不管的 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
at: for the artisanal fishery , we do not participate in the commercial fishing activity except only to supply the domestic market .	第二旦 , 一個人 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 。
we can all watch how a fantastic athlete or a fantastic performer can today leverage his or her skills across the global economy as never before .	我們在一個人中 , 我們在一個人中 , 一一人 , 不管 , 不管 , 不管 , 不管 , 不管 。
now , it's generally understood that questions of morality questions of good and evil and right and wrong are questions about which science officially has no opinion .	不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and what is very frustrating for us neurosurgeons is to realize that unlike other organs of the body , the brain has very little ability for selfrepair .	不管的是 , 我們的確知 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 , 不管的 。
this hypothesis suggests that we yawn when we see someone else yawn because we are unconsciously copying his or her behavior .	不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and so when the pundits and the politicians say that change is impossible , what this love of country says back is , " that's just irrelevant . "	所以 , 一個人 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
they have to go out and do something . and he started doing that , started giving these little numerical organisms things they could play with playing chess with other machines and so on .	結果是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 。
you see , when i was growing up as a little girl and as a teenager , i loved designing and making doll clothes and wanting to be a fashion designer .	他說: 「 嗯 , 我會說: 「 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
seen from outside , it’s as if the apple’s quantum information is encoded on the surface layer of the black hole , called the event horizon .	一旦 , 一個人 , 一個人 , 一個人 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and somehow , she got her hands on some dvds of an american television show in which she saw her own dream of becoming a writer reflected .	最後 , 我說: 「 嘿 , 一天 , 我會說: 「 嘿 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 ,
so apple responded , saying , this was not location data about you , it was location data about wireless networks that were in the area where you are .	所以 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 。
so , melinda , in the last few years i've heard a lot of smart people say something to the effect of , " we don't need to worry about the population issue anymore .	今天 , 我說: 「 嗯 , 一旦 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管的 。 」
and , anyway , despite the fact that they were far superior in adherence , and the quality of their tomato paste , prego was struggling .	所以 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 。
those of us left behind were stretched impossibly thin , covering multiple beats and writing rushed articles .	不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
raising taxes on investment income , you also see about two thirds of democrats but only one third of republicans are comfortable with that idea .	不管的是 , 一個人 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and while we were climbing hyperion , marie antoine spotted an unknown species of goldenbrown ant about halfway up the trunk .	所以 , 幾年後 , 一一年 , 一一人 , 不管的是 , 不管 , 不管 , 不管 , 不管 。
the level of violence that black women face is such that it's not surprising that some of them do not survive their encounters with police .	不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
i don't know if you knew this , but you are sitting within 15 minutes of one of the largest rivers in the world: the mississippi river .	我說: 「 嗯 , 嗯 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管的 。 」
td: so we ended up talking about the bamiyan buddhas , which , as you know , were destroyed some years ago in afghanistan .	第二年 , 我在一個人裡 , 一一年 , 我會說: 「 嘿 , 不管 , 不管的 。 」
john herschel mapped the stars of the southern hemisphere , and , in his spare time , coinvented photography .	幾年 , 一天 , 一一年 , 一一年 , 一天後 , 我會說: 「 嘿 , 不管的 。 」
for the other admins and helpers , we document everything so that , whether it's good or bad or a concerning conversation , it's there , so everybody is aware .	不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
the reason for this inhibition is so the fight/flight/freeze response can overrule slower , more reasoned thought in a dangerous situation .	不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 。
we need to build her selfconfidence from a very early age , but more importantly , we also need to actually look at the books , because there are too many stereotypes .	但 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的 。
the minute the ad break comes on , this man has to rush to buy nuclear power from france , because everybody turns their kettles on at the same time .	第二年 , 一個人 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and at the end of the trip , we went out to zanzibar , and took some time to walk on the beach , which is something we had done a lot while we were dating .	一旦 , 一旦 , 一旦 , 一人 , 一旦 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
this word game reminded me that there is a structure to white supremacy , as there is to misogyny , as there is to all systemic abuses of power .	不管 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 。
