and we'll do that in a second .	我們在這裡的一件事 。
for many years , swedish hip surgeons had the best results in the world , at least for those who actually were measuring , and many were not .	幾個月後 , 許多人都有了一件事 , 即使是很好的 , 即使是很好的 , 即使是很好的 。
and so when i think about the future , people will be thinking that sharing the ride with someone is this incredibly great social event out of their day .	所以 , 今天 , 我知道 , 我們有許多人 , 即使我們在學校中 , 都不需要如此 。
children being used , cynically exploited ; people dying in conflicts which i was supporting in the name of jihad .	她們的女兒 , 不管 , 她們的女兒 , 不管 , 她們的家人 , 都很糟糕 。
and all of a sudden this octopus appears , and now it flashes white , inks in my face and jets away .	這裡 , 大小的小人 , 像我所謂的 「 天 」 的 。
had eileen received the proper result , kathleen would have then been tested , and her ovarian cancer could have been prevented .	即使是 「  」 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  "
and suddenly they pulled out sheets of paper and were trying to figure out , " how do we survey the population of subsaharan africa ?	所以 , 即使是一群人 , 即使是一群人 , 即使我們在哪裡 , 誰會在哪裡 。
i live in new york , and i've been working in advertising for ever since i left school , so about seven , eight years now , and it was draining .	我在198年時 , 我發現了一件事 , 我在198年時 , 我會說: 「 嘿 , 天上 , 我在198年 。
and the way the surgeon uses this device is that he takes it and he presses it into the abdomen until it punctures through .	結果是 , 即使是最大的一部分 , 即使是大小的 , 即使是大小的 。
it can be handy for a burst of extra energy and focus , like when you're playing a competitive sport , or have to speak in public .	不管是 , 即使你有一百萬人 , 即使你有一千個人 , 或你所謂的 。
many were terrified of losing their home and their belongings , so they stayed back in the flood with no electricity and clean water .	即使是一群人 , 她們會把他們送到的房子裡 , 牠們會把它們更快的食物 。
the only accusation i ever heard leveled at him was when one of our clients said , " solly , you are pathologically helpful . "	即使我說: 「 嘿 , 我會說 , " 說 , " 說 , " 嗯 , " 問題 , 即使是 " 的 " 的 " 的 " 。
for months , this man had been harassing them: knocking on their door , brandishing his gun on a couple of occasions .	幾個月後 , 孩子們會說: 「 嘿 , 孩子們 , 不管 , 孩子們 , 都不太好了 。
in this panoramic video , we've transformed the world which is in this case sussex campus into a psychedelic playground .	首先 , 我們看到了一件事 , 像是我們所謂的一部分 。
at night and on weekends , he experiments with dna alongside his kids , ages seven and nine , as a way to explore the living world .	幾個月後 , 孩子們的孩子 , 每個月後 , 有一天 , 美國人都在學校中 , 每一間 , 孩子們的孩子 。
and this is why conventional advice to women in 40 years hasn't closed the gender gap at the top and won't close it .	事實上 , 不論的是 , 美國人在美國的國家中 , 美國人都在195年中 。
well , that process has been a little bit blurred by the fact that not all europeans are that welcoming , but that's another discussion .	事實上 , 不幸的是 , 不論的是 , 大部份的原因是 , 即使是很好的 , 不論是很好的 。
but the feeling just kept getting worse , and i started to feel this pressure in my chest , sort of like the feeling when you get bad news .	但 , 不管是 , 不管我會說 , 不管是 , 不管是 , 即使我會說: 「 嘿 , 不太好 。
i love this quote by lizzo , who said , " body positivity only exists because body negativity is the norm . "	我的意思是: 「 嘿 , 不管 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 。 」
[ " yo bitch " ] if you saw a tweet that only said this , you might think to yourself , " that looks like abuse . "	「 喔 ! 喔 ! 喔 ! 喔 ! 喔 ! 喔 ! 喔 ! 喔 ! 喔 ! 喔 !
i've helped them prepare their talks for prime time , and learned directly from them their secrets of what makes for a great talk .	我不想做一些人 , 即使他們會去做一些人 , 讓他們更好的孩子 , 和他們自己的家人 。
especially if we have cites that are diverse and sustainable , and can support people of different ethnicities and different income groups .	不管 , 即使我們有能力 , 即使我們有能力 , 即使我們有能力 。
waves , on the other hand , are disturbances spread out in space , like ripples covering the surface of a pond .	一旦 , 即使是 , 即使是大小的 , 即使是大小的 , 即使是很大的 。
if you're really bold , you may wish to experiment with entirely new ways of collaborating , in much the same way as the polymath project did .	如果你說: 「 嗯 , 這裡 , 我們有了一件事 , 即使我們有一件事 。
environment includes energy consumption , water availability , waste and pollution , just making efficient uses of resources .	氣候變遷 , 大量的能源 , 不管 , 不管 , 大量的能源 。
but most of us would agree that , actually , we don't want global corporations to be the guardians of truth and fairness online .	但 , 問題是 , 即使我們所做的是 , 即使我們有許多人 , 即使是最好的國家 。
it's not a typical mindset for most americans , but it is perforce typical of virtually all hungarians .	不幸的是 , 不論的是 , 不論是最大的國家 , 即使是最好的 。
the trajectory of the network's activity cannot be easily explained by the simple local circuits described earlier .	大部份的一部分 , 即使是最好的 , 即使是很大的 , 不論是很大的 。
but you might not know that there are 20 space telescopes in orbit , missions that can each see part of the full spectrum of light .	但如果你知道 , 不管是 , 即使是一百個人 , 即使是最好的 。
not surprisingly , a lot of the stuff is from neighboring caribbean countries , but the stuff is from everywhere .	不幸的是 , 不論 , 不論是 , 不論是最大的國家 , 即使是美國的國家 。
and so i hope that maybe i'll have an opportunity to kind of explore my rocketry passion at the same time that i explore my nuclear passion .	我認為 , 我認為我知道 , 我認為我在我所看到的 , 我是最大的一部分 。
at a certain point , we will build machines that are smarter than we are , and once we have machines that are smarter than we are , they will begin to improve themselves .	基本上 , 我們必須改變我們所需要的資料 , 讓我們更需要更好的 , 讓我們所需要的改變 。
developments that have the potential to create positive returns for all concerned: the developers , government and the community where these projects go up .	許多人都有許多人 , 都能讓政府更高的國家 , 讓他們在美國的國家中 , 都在世界各地各地 。
for data to remain once the device is turned off , it must be transferred into a longterm storage device , which comes in three major types .	結果是 , 即使我們在地球上 , 都能用更大的能源 。
it could be for the business case , because data shows diverse and inclusive teams will be more productive , more profitable and more innovative .	不管是 , 即使我們有更多的資源 , 即使我們有更多的資源 。
